1	江苏万卷文化发展有限公司（2016年4月29日变更为“江苏万卷润德文化传播有限公司”）	江苏省沐阳县三匹马商业广场2幢119室	提供虚假材料谋取中标	处以中标金额141279.60元千分之七即人民币壹万伍仟肆佰肆拾陆元肆角捌分（988.96元）的罚款...	《政府采购法》第七十七条	2016-03-02	2018-03-01	苏州市相城区财政局
151	沈阳优软科技发展有限公司	沈阳市皇姑区蒲河街7号1号楼505房	与沈阳融汇同创科技有限公司串通投标。	投标保证金8,700元不予退还,列入政府采购不良行为记录名单，并从2014年12月10日起，两年内禁...	《中华人民共和国政府采购法》第七十七条和《政府采购非招标采购方式管理办法》（财政部第74号令）第二十...	2014-12-10	2016-12-09	鞍山市财政局
152	杭州斯恰格科技有限公司	杭州市学院路50号1幢903室	2014年1月，该公司在获知浙江艺术职业学院文物鉴定与修复专业高教仪器设备及成教自修室设备材料更新项...	（一）处以编号HCZB-14018采购项目和编号HCZB-12598采购项目中标金额千分之十，即13...	《中华人民共和国政府采购法》第七十七条第一款第（三）项	2014-12-05	 2016-12-04  	浙江省财政厅
153	长沙市开福区华星水泥制管厂	长沙市开福区新港镇鹅羊山村	提供虚假材料谋取中标 。	没收投标保证金、处以采购金额6‰（即人民币壹万捌仟肆佰柒拾元整，￥18470.00）的罚款，列入不良...	依据招标文件《投标须知》第20.4项规定、 《政府采购法》第七十七条的规定 和《长沙市望城区财政局行...	2014-11-28	2016-11-27	长沙市望城区财政局
154	江西骏马招标咨询有限公司	南昌市高新开发区火炬大街948号C栋303室	发布虚假的信息公告、以不合理的条件排斥竞争、与供应商恶意串通。	警告、暂停政府采购代理机构资格四个月，并处罚款五万元的处罚。	《政府采购非招标方式管理办法》第五十一条第一项，《政府采购信息公告管理办法》第三十一条第二项，《政府...	2014-11-20	2017-11-19	江西省财政厅
155	惠州市华禹水利水电工程勘测设计有限公司	惠州市江北期湖塘路5号水云居办公楼8层01号	与同一项目的另一供应商串标。	一、按该项目采购金额千分之二十罚款（共计人民币36120元）。二、三年内禁止参与深圳市政府采购活动。...	《深圳经济特区政府采购条例》第五十七条、《深圳经济特区政府采购条例实施细则》第七十六条第、第七十九条	2014-11-14	2017-11-13	深圳市财政委员会
156	深圳市水务规划设计院	深圳市罗湖区宝安南路3097号洪涛大厦12楼	与同一项目的另一供应商串标。	一、按该项目采购金额千分之二十罚款（共计人民币36120元）。二、三年内禁止参与深圳市政府采购活动。...	《深圳经济特区政府采购条例》第五十七条、《深圳经济特区政府采购条例实施细则》第七十六条、第七十九条	2014-11-14	2017-11-13	深圳市财政委员会
157	南昌昂达科技有限公司	南昌市青云谱区抚河南路玉带明珠1栋2单元501室	提供虚假材料、与采购代理机构以及其它供应商恶意串通。	罚款五千元整，列入政府采购不良行为记录名单，自处罚决定下达之日起两年内禁止参加政府采购活动。	根据《政府采购法》第七十七条第一款第一项、根据《政府采购法》第七十七条第一款第三项	2014-11-12	2016-11-11	江西省财政厅
158	南昌鸿耀仪器设备有限公司	南昌县南莲路化工大市场A区5栋9号	提供虚假材料、与采购代理机构以及其它供应商恶意串通。	罚款五千元整，列入政府采购不良行为记录名单，自处罚决定下达之日起两年内禁止参加政府采购活动。	根据《政府采购法》第七十七条第一款第一项、根据《政府采购法》第七十七条第一款第三项	2014-11-12	2016-11-11	江西省财政厅
159	南昌精科科学仪器有限公司	南昌市江大南路186号6栋3单元401室	提供虚假材料、与采购代理机构以及其它供应商恶意串通。	罚款五千元整，列入政府采购不良行为记录名单，自处罚决定下达之日起两年内禁止参加政府采购活动。	根据《政府采购法》第七十七条第一款第一项、根据《政府采购法》第七十七条第一款第三项	2014-11-12	2016-11-11	江西省财政厅
160	深圳市鑫华银科信息技术有限公司	深圳市南山区科苑路6号科技园工业大厦东809	串通投标。	记入供应商诚信档案；处以人民币74,973元罚款。	《中华人民共和国政府采购法》第七十七条和《深圳经济特区政府采购条例》第五十七条	2014-11-12	2017-11-11	深圳市龙岗区财政局
161	深圳美瑞医疗科技有限公司	深圳市光明新区公明办事处茨田埔社区松白路1008号第三栋第三层	提供虚假资料。	一、处以该项目采购金额千分之十五的罚款，共计人民币23683元。二、2年内禁止参与深圳市政府采购活动...	《深圳经济特区政府采购条例》第五十七条和《深圳经济特区政府采购条例实施细则》第七十六条	2014-11-06	2016-11-05	深圳市财政委员会
162	黄山市数码时代办公设备有限公司	黄山市屯溪区黄山东路１４０号	1、违规利用协议供货采购人的账号和密码进行操作，获取其他潜在供应商不知晓的差别信息，客观上造成了排斥...	1、处中标金额千分之十328元罚款； 2、列入不良行为记录名单； 3、禁止2年内进入黄山市公共资源交...	《政府采购货物和服务招标投标管理办法》第七十四条	2014-10-28	2016-10-27	黄山市财政局
163	深圳市坤信数字工程有限公司	深圳市南山区玉泉路毅哲大厦1406	提供虚假资料。	一、按该项目采购金额千分之十五罚款（共计人民币18000元）。二、两年内禁止参与深圳市政府采购活动。...	《深圳经济特区政府采购条例》第五十七条和《深圳经济特区政府采购条例实施细则》第七十六条	2014-10-23	2016-10-22	深圳市财政委员会
164	伊宁边境经济合作区凯旺煤炭销售部	新疆伊犁州伊宁边境经济合作区江南春城桃李苑六号楼三单元302	确定为成交供应商后不领取中标通知书，无故不签订合同，一再推脱直至超过了竞争性谈判文件规定的期限，严重...	该公司缴纳的投标保证金10000元不予退回，并列入不良供应商记录，在三年内禁止参加本县的政府采购活动...	《政府采购货物和服务招标投标管理办法》第七十五条	2014-10-07	2017-10-06	吉木乃县财政局
165	南京永创教学仪器设备有限公司	南京市沿江工业开发区杨新路252号	提供虚假材料，谋取中标。	1.中标无效2.罚款0.94万元3.没收保证金2.2万元4.二年内禁入丹阳采购市场。	<<政府采购法>> 第七十七条	2014-09-29	2016-09-28	丹阳市财政局
166	武汉海装信息技术有限公司	武汉市洪山区鲁磨路6号华中科技大学紫菘教师公寓C幢1112号	中标后无正当理由不与采购人签订合同。	两年内不得参加政府采购活动；没收投标所缴纳的投标保证金。	《政府采购货物和服务招标投标管理办法》（财政部令第18号）第七十五条	2014-09-26	2016-09-25	湖北省财政厅
167	广州晨悦实验室设备有限公司	广州市越秀区环市中路316号2420房	提供虚假资料。	一、处以该项目采购金额千分之十五的罚款（人民币28,665元）。二、2年内禁止参与深圳市政府采购活动...	《深圳经济特区政府采购条例》第五十七条和《深圳经济特区政府采购条例实施细则》第七十六条规定	2014-09-06	2016-09-05	深圳市财政委员会
168	广州毅加实验设备有限公司	广州市白云区钟落谭镇长腰岭旧抽水泵房旁边自编1 号101	提供虚假资料。	一、处以该项目采购金额千分之十五的罚款（人民币28,665元）。二、2年内禁止参与深圳市政府采购活动...	《深圳经济特区政府采购条例》第五十七条和《深圳经济特区政府采购条例实施细则》第七十六条规定	2014-09-06	2016-09-05	深圳市财政委员会
169	深圳市嘉嘉城文具有限公司	深圳市福田区赤尾村三坊20号楼F	与同一项目中的另一供应商串标。	一、处以该项目采购金额千分之二十的罚款（人民币22000元）。二、3年内禁止参与深圳市政府采购活动。...	《深圳经济特区政府采购条例》第五十七条和《深圳经济特区政府采购条例实施细则》第七十六条规定	2014-09-06	2017-09-05	深圳市财政委员会
170	深圳市罗湖区和诚文具商行	深圳市罗湖区笋岗街道宝安北路笋岗七号仓第一层1C37	与同一项目中的另一供应商串标。	一、处以该项目采购金额千分之二十的罚款（人民币22000元）。二、3年内禁止参与深圳市政府采购活动。...	《深圳经济特区政府采购条例》第五十七条和《深圳经济特区政府采购条例实施细则》第七十六条规定	2014-09-06	2017-09-05	深圳市财政委员会
171	江阴市海阔印刷有限公司	江阴市周庄镇三房巷分水墩	不同投标人的投标文件相互混装。	列入不良记录名单，在二年内禁止参加我市政府采购活动。	《中华人民共和国政府采购法》第七十七条、《政府采购货物和服务招标投标管理办法》第七十四条、《江苏省政...	2014-08-27	2016-08-26	江阴市财政局
172	江阴市要塞印刷有限公司	江阴市澄江街道皮弄村98号	不同投标人的投标文件相互混装。	列入不良记录名单，在二年内禁止参加我市政府采购活动。	《中华人民共和国政府采购法》第七十七条、《政府采购货物和服务招标投标管理办法》第七十四条、《江苏省政...	2014-08-27	2016-08-26	江阴市财政局
173	广西科联招标中心	南宁市西乡塘区大学东路170号	在有关部门依法实施的监督检查中提供虚假情况。	1、没收履约保证金2万元；2、取消在藤县范围内的政府采购代理资格。	1、《政府采购货物和服务招标投标管理办法》第七十条；2、《藤县人民政府办公室关于我县机关事业单位和团...	2014-07-25	2017-07-24	藤县财政局
174	柳州市电器设备有限公司	柳州市柳邕路66号	提供虚假材料。	一、处以174766.68元的罚款；二、三年内禁止参加政府采购活动。	《中华人民共和国政府采购法》第三条、《中华人民共和国政府采购法》第七十七条第（一）项，以及《政府采购...	2014-07-25	2017-07-24	柳州市财政局
175	广西灵山诚侨商贸有限公司	灵山县灵城镇江南路十里段工业园路4路	1、伪造证件；2、拒绝按监督部门要求提供材料。	1、处以罚款4.68万元；2、列入不良记录名单，在三年内禁止参加我县政府采购活动。	《政府采购法》第七十七条	2014-07-21	2017-07-20	藤县财政局
176	广西南宁渡龙商贸有限公司	南宁市青秀区民族大道155号荣和山水美地五组团4号楼	1、伪造证件；2、拒绝按监督部门要求提供材料。	1、处以罚款4.68万元；2、列入不良记录名单，在三年内禁止参加我县政府采购活动。	《政府采购法》第七十七条	2014-07-21	2017-07-20	藤县财政局
177	南宁市丹轩贸易有限公司	南宁市青秀区民族大道155号荣和山水美地三组团2号楼	1、伪造证件；2、拒绝按监督部门要求提供材料。	1、处以罚款4.68万元；2、列入不良记录名单，在三年内禁止参加我县政府采购活动。	《政府采购法》第七十七条	2014-07-21	2017-07-20	藤县财政局
178	南宁望鲤商贸有限公司	南宁市青秀区民族大道82号嘉和南湖之都	1、伪造证件；2、拒绝按监督部门要求提供材料。	1、处以罚款4.68万元；2、列入不良记录名单，在三年内禁止参加我县政府采购活动。	《政府采购法》第七十七条	2014-07-21	2017-07-20	藤县财政局
179	深圳市山艺园林绿化有限公司	深圳市罗湖区新秀路瑞思国际大厦A座3002号	提供虚假资料。	一、处以该项目采购金额千分之二十的罚款（人民币47,200元）；二、三年内禁止参与深圳市政府采购活动...	《深圳经济特区政府采购条例》第五十七条、第六十条和《深圳经济特区政府采购条例实施细则》第七十六条	2014-07-10	2017-07-09	深圳市财政委员会
180	新疆金正自控设备有限公司	乌鲁木齐市长沙路1号美林阁小区1栋1单元701室	1、经与乌鲁木齐市安监局危化科办事人员核实，系统内无单位的经营信息，该企业无危化品经营资质，该许可证...	罚款4000元行政处罚，列入不良行为记录名单，在三年内禁止参加政府采购活动，并予以公告。	《中华人民共和国政府采购法》第七十七条第一款规定	2014-04-08	2017-04-07	克拉玛依市独山子区财政局
181	哈尔滨江海船舶制造有限公司	哈尔滨市道里区友谊路263号	拒绝签定政府采购合同。	收缴本采购项目缴纳的投标保证金；列入不良记录名单，三年内禁止参加政府采购活动。	依据《政府采购货物和服务招标投标管理办法》（财政部令第18号）第七十五条规定	2014-02-28	2017-02-27	黑龙江省财政厅
182	江苏辉煌太阳能股份有限公司	江苏省淮安市淮河路109号	提供虚假材料谋取中标、成交。	一、处以本项目采购金额326.2875万元的千分之十的罚款，即人民币32628.75元，罚款上缴市国...	《中华人民共和国政府采购法》第七十七条	2014-02-19	2017-02-18	南宁市财政局
183	内蒙古西仪自动化仪表有限责任公司	内蒙古自治区	伪造、提供虚假《中华人民共和国海关进出口货物收发货人报关注册登记证书》。	列入不良记录名单，禁止其在三年内参加内蒙古政府采购活动。	《政府采购法》第七十七条	2014-02-14	2017-02-13	内蒙古自治区财政厅
184	长沙扬越医疗器械贸易有限公司	长沙市开福区蚌塘街37号航线大厦第一栋1616、1617房	1、采购设备便携式彩超至今未安装调试交付使用，导致专业业务不能开展；2、拖延签订合同，签定合同后又至...	不予退还其已交纳的投标保证金8000元；在三年内禁止参加长沙县政府采购活动并予以通报。	1、《中华人民共和国政府采购法》第50条；2、《政府采购货物和服务招标投标管理办法》（财政部令第18...	2014-01-22	2017-01-21	长沙县财政局
185	广东嘉宝莉化工集团股份有限公司	江门市蓬江区棠下镇金溪工业区　	提供虚假检验报告。	对当事人处以中标无效，中标金额千分之十即人民币壹万玖仟陆佰贰拾捌圆整的罚款，没收违法所得陆万肆仟陆佰...	《中华人民共和国政府采购法》第七十七条第一款第一项	2013-11-22	2016-11-21	苏州市财政局
186	苏州工业园区佳顺装饰有限公司	苏州工业园区娄葑镇通园路金益工业区	提供虚假检验报告。	对当事人处以中标金额千分之十即人民币壹万玖仟陆佰贰拾捌圆整的罚款，列入不良行为记录名单，在三年内禁止...	《中华人民共和国政府采购法》第七十七条第一款第一项	2013-11-22	2016-11-21	苏州市财政局
187	苏州工业园区美莱雅装饰有限公司	苏州工业园区娄葑镇东富路9号东景工业坊31号	提供虚假检验报告。	对当事人处以中标金额千分之十即人民币壹万玖仟陆佰贰拾捌圆整的罚款，列入不良行为记录名单，在三年内禁止...	《中华人民共和国政府采购法》第七十七条第一款第一项	2013-11-22	2016-11-21	苏州市财政局
188	苏州威利士建筑装饰工程有限公司	苏州市劳动路28号203室	提供虚假检验报告。	对当事人处以中标金额千分之十即人民币壹万玖仟陆佰贰拾捌圆整的罚款，列入不良行为记录名单，在三年内禁止...	《中华人民共和国政府采购法》第七十七条第一款第一项	2013-11-22	2016-11-21	苏州市财政局
189	浙江博星化工涂料有限公司	温岭市太平街道东湖工业区	提供虚假检验报告。	对当事人处以中标金额千分之十即人民币壹万玖仟陆佰贰拾捌圆整的罚款，列入不良行为记录名单，在三年内禁止...	《中华人民共和国政府采购法》第七十七条第一款第一项	2013-11-22	2016-11-21	苏州市财政局
190	石河子市精仪商贸有限公司	新疆石河子市北三路天富名城秋水苑4栋121号	出具虚假的《企事业法人营业执照》。	列入不良行为记录名单；自处罚之日起三年内禁止参加政府采购活动；处以项目采购金额459582元的千分之...	根据《中华人民共和国政府采购法》第七十七条第一项规定	2013-11-21	2016-11-20	石河子市财政局
191	江西玖江医学科技有限公司	江西省	伪造、提供虚假《医疗器械注册证》。	中标结果无效，列入不良记录名单，禁止其在三年内参加内蒙古政府采购活动。	《政府采购法》第七十七条	2013-11-14	2016-11-13	内蒙古自治区财政厅
192	福建中恒招标代理有限公司	福州市鼓楼区湖东路208号晓康苑2幢7层401室	提供虚假的专职人员缴纳社会保险费证明、人事档案管理代理证明，以欺骗手段获得乙级政府采购代理机构资格。	撤销福建中恒招标代理有限公司乙级政府采购代理机构资格。	《中华人民共和国行政许可法》第六十九条和《政府采购代理机构资格认定办法》第四十二条	2013-09-30	2016-09-29	福建省财政厅
193	北京北科博佳招标代理有限公司	北京市朝阳区北苑路28号北科创业大厦808号	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
194	北京必得阳光招投标咨询有限公司	北京市海淀区大钟寺13号院华杰大厦8B13	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
195	北京金唯信工程咨询有限公司	北京市海淀区彰化路138号西荣阁B座G2层	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
196	北京京建标工程项目管理有限公司	北京市海淀区杏石口路55号金谷大厦二层西侧	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
197	北京市捷力诚建筑事务服务所有限公司	北京市房山区阎村镇大董村星城北里	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
198	北京天融创业投资顾问有限公司	北京市朝阳区建国路88号soho现代城B座1104	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
199	北京瀛润达建设工程咨询有限责任公司	北京市丰台区纪家庙8号22号楼288房间	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
200	北京中恒昌国际招标代理有限公司	北京市北三环西路43号青云大厦306室	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
201	北京中京天元工程咨询有限公司	北京市丰台区南三环西路16号搜宝商务中心2号楼1110室	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
202	长春市万力工程咨询有限公司	长春市南关区解放大路927号四楼	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
203	福建省嘉信招标代理有限公司	福州市鼓楼区东街7号信息广场西区10层	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
204	福建中实建设项目管理有限公司	南平市八一路36号建工大楼607室	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
205	甘肃机械国际招标有限公司	甘肃省兰州市高新技术产业开发区（张苏滩）573号	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
206	广西生聚招标有限责任公司	广西壮族自治区南宁市江南区五一中路24号3栋2单元 221房	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
207	贵州万和工程招标代理造价咨询有限责任公司	贵州省贵阳市延安中路81号鑫海大厦19楼B、E、F座	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
208	哈尔滨市建设工程招标投标代理有限公司	哈尔滨市道里区通达街307号黑龙大厦三楼	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
209	河北国合招标有限公司	河北省石家庄市胜利北街156号富天大厦六楼	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
210	河北华业招标有限公司	石家庄市桥西区红旗大街25号西清公寓写字楼六层	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
211	河北清风招标代理有限公司	石家庄市建设北大街228号东海国际9层	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
212	河北同望招标代理有限公司	保定市天鹅西路518 号华海大厦801号	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
213	河北物产招标有限公司	石家庄市中华北大街3号河北省物流产业集团12楼	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
214	河北中机咨询有限公司	河北省石家庄市长安区中山东路195号19层	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
215	河南省政通招标有限公司	郑州市经一路北9号清华国际大厦5E	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
216	黑龙江泓森建设工程招标投标代理有限公司	哈尔滨市南岗区中兴大道72号华巍集团3楼	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
217	济南众志招标投标代理有限公司	济南市市中区二七南路5号（金狮100宾馆7楼706）	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
218	江西国政招标咨询有限公司	江西省南昌市高新区火炬大街807号泰豪商务大厦A座6楼	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
219	辽宁光华招标有限公司	辽宁省沈阳市和平区青年大街390号皇朝万鑫C座2701室	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
220	辽宁正大建投招投标代理有限公司	沈阳市和平区和平北大街102-1号	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
221	辽宁政兴国际招标代理有限公司	辽宁省沈阳市皇姑区陵东街2号	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
222	宁夏圣泽招标有限公司	银川市上海东路48号建设大厦	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
223	山东广信招标有限责任公司	济南市玉函路10号北楼一楼东手	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
224	山东广源招标有限公司	济南市历下区佛山街51号7-F	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
225	山东海逸恒安招标有限公司	山东省济南市高新区舜华路2000号舜泰广场6号楼1101A室	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
226	山东宏昇伟业商贸有限责任公司	山东省济南市历下区千佛山东路4号4号楼401室	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
227	山东龙融招投标代理有限公司	济南市高新区舜华路2000号舜泰广场11号楼北区1103	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
228	山东鲁投招标有限公司	济南市历下区工业南路100号三庆二枫润大厦15A03室	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
229	山东懋林项目管理咨询有限公司	济南市京十路14717号齐源大厦A座301c	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
230	山东省齐鲁国际招标有限公司	山东省济南市历下区泉城路180号齐鲁国际大厦B710室	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
231	山东阳光招标有限公司	山东省济南市高新区舜华路1号创业广场6号楼（D座）二层A201-203	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
232	山西中天华建设工程项目管理有限公司	太原市半坡东街8号2层	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
233	山西众信教育招标有限公司	山西省太原市杏花岭区北肖墙24号城墙花园1号底商7号	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
234	石家庄金信工程咨询有限公司	河北省石家庄市建设南大街150号国富华庭613室	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
235	四川省建设工程设备招标中心	四川省成都市人民中路三段33号	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
236	四川天力招标有限责任公司	四川省成都市金牛区九里堤南路93号	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
237	四川中和工程项目管理有限公司	成都市过街楼街17号万通红墙国际C栋11楼	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
238	四川中建西勘九鼎建设项目管理有限公司	成都市高新区天环街719号泰和佳园2栋2单元2403	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
239	潍坊明信招标代理有限公司	山东省安丘市兴安路北段蓝星国际商务大厦A座14楼	提供的专职人员社保证明材料与事实不符。	撤销政府采购甲级代理机构的资格。	《行政许可法》第69条第二款和《政府采购代理机构资格认定办法》（财政部令第61号）第42条	2013-09-18	2016-09-17	财政部
